약수터명	소재지도로명주소	소재지지번주소	위도	경도	지정일자	일평균이용인구수	수질검사일자	수질검사결과구분	부적합항목	관리기관전화번호	관리기관명	데이터기준일자	제공기관코드	제공기관명		
창말약수터		경기도 동두천시 동두천동 8번지	37.933087	127.064892		30	2018-01-29	부적합	총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
88약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		30	2017-12-22	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
동암약수터		경기도 동두천시 보산동 산13-1번지	37.920463	127.072736		30	2017-12-22	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
만수약수터		경기도 동두천시 상패동 산36번지	37.913589	127.043281		130	2017-12-22	부적합	분원성 대장균군(검출) ,총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
무지개약수터		경기도 동두천시 안흥동 산71번지	37.918715	127.043063		60	2017-12-22	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
보문사약수터		경기도 동두천시 생연동 산15-5번지	37.911061	127.068687		80	2017-12-22	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
보은약수터		경기도 동두천시 안흥동 산70번지	37.921994	127.048461		60	2017-12-22	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
상패7통약수터		경기도 동두천시 상패동 144번지	37.908502	127.041801		0	2017-12-22	부적합	시설폐쇄	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
생골약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		30	2017-12-22	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
소요산광장약수터		경기도 동두천시 상봉암동 산1번지	37.946073	127.070144		180	2017-12-22	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
소요산일주문약수터		경기도 동두천시 상봉암동 산1번지	37.946073	127.070144		180	2017-12-22	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
시민약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		40	2017-12-22	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
신선약수터		경기도 동두천시 안흥동 산70번지	37.921994	127.048461		20	2017-12-22	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
옥녀봉약수터		경기도 동두천시 상패동 산77-1번지	37.903208	127.039441		20	2017-12-22	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
창말약수터		경기도 동두천시 동두천동 8번지	37.933087	127.064892		30	2017-12-22	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
88약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		30	2017-11-29	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
동암약수터		경기도 동두천시 보산동 산13-1번지	37.920463	127.072736		30	2017-11-29	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
만수약수터		경기도 동두천시 상패동 산36번지	37.913589	127.043281		130	2017-11-29	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
무지개약수터		경기도 동두천시 안흥동 산71번지	37.918715	127.043063		60	2017-11-29	부적합	총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
보문사약수터		경기도 동두천시 생연동 산15-5번지	37.911061	127.068687		80	2017-11-29	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
보은약수터		경기도 동두천시 안흥동 산70번지	37.921994	127.048461		60	2017-11-29	부적합	분원성 대장균군(검출) ,총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
상패7통약수터		경기도 동두천시 상패동 144번지	37.908502	127.041801		0	2017-11-29	부적합	시설폐쇄	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
생골약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		30	2017-11-29	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
소요산광장약수터		경기도 동두천시 상봉암동 산1번지	37.946073	127.070144		180	2017-11-29	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
소요산일주문약수터		경기도 동두천시 상봉암동 산1번지	37.946073	127.070144		180	2017-11-29	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
시민약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		40	2017-11-29	부적합	분원성 대장균군(검출) ,총대장균군(검출),일반세균	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
신선약수터		경기도 동두천시 안흥동 산70번지	37.921994	127.048461		20	2017-11-29	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
옥녀봉약수터		경기도 동두천시 상패동 산77-1번지	37.903208	127.039441		20	2017-11-29	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
창말약수터		경기도 동두천시 동두천동 8번지	37.933087	127.064892		30	2017-11-29	부적합	분원성 대장균군(검출) ,총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
88약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		30	2017-10-24	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
동암약수터		경기도 동두천시 보산동 산13-1번지	37.920463	127.072736		30	2017-10-24	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
만수약수터		경기도 동두천시 상패동 산36번지	37.913589	127.043281		130	2017-10-24	부적합	총대장균군(검출), 분원성 대장균군(검출),일반세균(110)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
무지개약수터		경기도 동두천시 안흥동 산71번지	37.918715	127.043063		60	2017-10-24	부적합	총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
보문사약수터		경기도 동두천시 생연동 산15-5번지	37.911061	127.068687		80	2017-10-24	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
보은약수터		경기도 동두천시 안흥동 산70번지	37.921994	127.048461		60	2017-10-24	부적합	분원성 대장균군(검출) ,총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
상패7통약수터		경기도 동두천시 상패동 144번지	37.908502	127.041801		0	2017-10-24	부적합	시설폐쇄	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
생골약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		30	2017-10-24	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
소요산광장약수터		경기도 동두천시 상봉암동 산1번지	37.946073	127.070144		180	2017-10-24	부적합	분원성 대장균군(검출) ,총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
소요산일주문약수터		경기도 동두천시 상봉암동 산1번지	37.946073	127.070144		180	2017-10-24	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
시민약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		40	2017-10-24	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
신선약수터		경기도 동두천시 안흥동 산70번지	37.921994	127.048461		20	2017-10-24	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
옥녀봉약수터		경기도 동두천시 상패동 산77-1번지	37.903208	127.039441		20	2017-10-24	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
창말약수터		경기도 동두천시 동두천동 8번지	37.933087	127.064892		30	2017-10-24	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
88약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		30	2017-09-26	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
동암약수터		경기도 동두천시 보산동 산13-1번지	37.920463	127.072736		30	2017-09-26	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
만수약수터		경기도 동두천시 상패동 산36번지	37.913589	127.043281		130	2017-09-26	부적합	총대장균군(검출), 분원성 대장균군(검출),일반세균(110)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
무지개약수터		경기도 동두천시 안흥동 산71번지	37.918715	127.043063		60	2017-09-26	부적합	총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
보문사약수터		경기도 동두천시 생연동 산15-5번지	37.911061	127.068687		80	2017-09-26	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
보은약수터		경기도 동두천시 안흥동 산70번지	37.921994	127.048461		60	2017-09-26	부적합	분원성 대장균군(검출) ,총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
상패7통약수터		경기도 동두천시 상패동 144번지	37.908502	127.041801		0	2017-09-26	부적합	시설폐쇄	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
생골약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		30	2017-09-26	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
소요산광장약수터		경기도 동두천시 상봉암동 산1번지	37.946073	127.070144		180	2017-09-26	부적합	총대장균군(검출), 분원성 대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
소요산일주문약수터		경기도 동두천시 상봉암동 산1번지	37.946073	127.070144		180	2017-09-26	부적합	총대장균군(검출)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
시민약수터		경기도 동두천시 생연동 산70번지	37.899604	127.074691		40	2017-09-26	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
신선약수터		경기도 동두천시 안흥동 산70번지	37.921994	127.048461		20	2017-09-26	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
옥녀봉약수터		경기도 동두천시 상패동 산77-1번지	37.903208	127.039441		20	2017-09-26	부적합	미검사(수원고갈)	031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
창말약수터		경기도 동두천시 동두천동 8번지	37.933087	127.064892		30	2017-09-26	적합		031-860-2471	경기도 동두천시청	2018-12-31	3920000	경기도 동두천시		
상원사샘터	강원도 평창군 오대산로 1076-15	강원도 평창군 진부면 동산리 산1	37.787011	128.556580	2000-10-01	50	2018-06-25	적합		033-330-2444	평창군	2018-09-10	4280000	강원도 평창군		
제봉산약수터		전라남도 장성군 장성읍 영천리 산191	35.2975900	126.790674	1996-01-01	50	2018-03-30	적합		061-390-8566	전라남도 장성군 맑은물관리사업소	2018-05-14	4980000	전라남도 장성군		
백양사약수터	전라남도 장성군 북하면 백양로 1239	전라남도 장성군 북하면 약수리 29	35.439403	126.882921	1996-01-01	200	2018-02-19	적합		061-390-8566	전라남도 장성군 맑은물관리사업소	2018-05-14	4980000	전라남도 장성군		
빗기촌약수터		전라남도 장성군 장성읍 영천리 876-6	35.299103	126.787529	2001-01-01	50	2018-02-19	적합		061-390-8566	전라남도 장성군 맑은물관리사업소	2018-05-14	4980000	전라남도 장성군		
한우물약수터		경기도 이천시 장호원읍 대서리 921	37.1127078	127.5705125		150	2018-10-23	적합		031-644-4235	이천시 이천시청(수도과)	2018-10-23	4070000	경기도 이천시		
물명당약수터		경기도 이천시 부발읍 마암리 산24	37.2837104	127.4837945		50	2018-10-23	부적합	수량부족	031-644-4235	이천시 이천시청(수도과)	2018-10-23	4070000	경기도 이천시		
향교약수터		경기도 이천시  창전동 502	37.2872394	127.435541		90	2018-10-23	적합		031-644-4235	이천시 이천시청(수도과)	2018-10-23	4070000	경기도 이천시		
신송약수터		경기도 이천시  송정동 산70-4	37.2858099	127.4656864		70	2018-10-23	부적합	총대장균군	031-644-4235	이천시 이천시청(수도과)	2018-10-23	4070000	경기도 이천시		
구암약수터		경기도 이천시  관고동 산67-3	37.2897056	127.4237592		320	2018-10-23	적합		031-644-4235	이천시 이천시청(수도과)	2018-10-23	4070000	경기도 이천시		
호암약수터		경기도 이천시  관고동 산63-1	37.2897056	127.4237592		240	2018-10-23	적합		031-644-4235	이천시 이천시청(수도과)	2018-10-23	4070000	경기도 이천시		
